EC = effector cells
SC = suppressor cells
CP = immune checkpoints
MHC = MHC molecules 
Category scores	avg weighted zScore 
EC	0.15272885537025263
SC	0.09227175684065403
CP	0.4023203318947732
MHC	2.3155800188921107
Factor (cell type)	zScore 
Act CD4	0.37718173851957615
Act CD8	0.3380469362048836
Tem CD4	-0.07693286760945847
Tem CD8	-0.007442055703026314
MDSC	0.028287112573170636
Treg	-0.2128306262544787
PDCD1	-0.8280197222654436
CTLA4	-0.8803159147825709
LAG3	-0.6604198763671805
TIGIT	-0.7598535255431943
HAVCR2	-0.5918205033514911
CD274	-0.793601896768479
PDCD1LG2	-0.9693927125790632
CD27	-0.620685796359815
ICOS	-0.9665573768401827
IDO1	-0.12702234049030683
B2M	3.1946522369341523
TAP1	1.979238316867424
TAP2	1.2055066974573974
HLA-A	2.853821253322905
HLA-B	3.401710505198501
HLA-C	3.192762013108232
HLA-DPA1	1.6986975973704255
HLA-DPB1	1.3649943327694192
HLA-E	2.344248413585235
HLA-F	1.9201688223074163
Act CD4 specific factors	zScore 
AIM2	-0.38460471643498245
BIRC3	0.6472605942022802
BRIP1	-0.20097734767943712
CCL20	2.3687819436591577
CCL4	0.12414115037884783
CCL5	0.47304496491329606
CCNB1	1.913749937231895
CCR7	-0.7860803811278378
DUSP2	1.182627113231154
ESCO2	-0.18876965213703537
ETS1	0.21022509378429968
EXO1	0.4424863463942519
EXOC6	0.18675481461245658
IARS	1.2280712443793202
KIF11	0.6960519967088469
KNTC1	0.29721476943967184
NUF2	0.7144816790115694
PRC1	1.3190382660017328
PSAT1	0.901141281821195
RGS1	0.639030244626919
RTKN2	-0.28595866051976876
SAMSN1	-0.605406487100293
SELL	-0.8069122228760008
TRAT1	-1.033030248051712
Act CD8 specific factors	zScore 
ADRM1	2.2489496290284214
AHSA1	2.23725386910554
C1GALT1C1	0.8953918510173543
CCT6B	-0.548030318051005
CD37	-0.3123430347565725
CD3D	-0.12891256431622705
CD3E	-0.07909729057062015
CD3G	-0.8748421416200102
CD69	-0.6198588234359749
CD8A	-0.40059285962922464
CETN3	0.9522560844471222
CSE1L	1.8408188012818048
GEMIN6	0.9976608359322486
GNLY	0.007104791823951614
GPT2	0.9428443449805608
GZMA	-0.025068392879732698
GZMH	-0.5093201092826797
GZMK	-0.9835693912734651
IL2RB	-0.4435166923428306
LCK	-0.27922473813992776
MPZL1	1.1482880470602692
NKG7	0.00580526294363149
PIK3IP1	0.5059663632147405
PTRH2	1.4731308874772742
TIMM13	1.487110667856476
ZAP70	-0.7489847385441528
Tem CD4 specific factors	zScore 
ATM	-0.27611374475976747
CASP3	0.30323985788479263
CASQ1	-1.0744576535697976
CD300E	-1.0851689219166791
DARS	1.5659487532625669
DOCK9	0.6350528986598782
EXOSC9	1.1284800765511465
EZH2	0.8232876879911045
GDE1	1.376926370670541
IL34	-0.4727364023185146
NCOA4	1.0126251078874504
NEFL	-1.0795770097649984
PDGFRL	-0.9333997005604981
PTGS1	-0.48860640652363685
REPS1	0.6665566290918826
SCG2	-0.939149131364339
SDPR	-0.7884431609102382
SIGLEC14	-0.9855383744254654
SIGLEC6	-1.0739063382872376
TAL1	-0.8875223931188919
TFEC	-0.996682819065787
TIPIN	0.20707472074109926
TPK1	0.20167970690461848
UQCRB	1.2077119585876375
USP9Y	-1.0522869032782747
WIPF1	-0.09425846084102224
ZCRB1	1.0220762270170518
Tem CD8 specific factors	zScore 
ACAP1	-0.7262232933070296
HLA-DPA1	1.6986975973704255
HLA-DPB1	1.3649943327694192
APOL3	-0.10237067142726351
ARHGAP10	-0.780606607965277
ATP10D	-0.7307913342196701
C3AR1	-0.6192287488273348
CCR5	-0.7452830502183923
CD160	-1.01960178295507
CD55	0.9396939719373604
CFLAR	0.835692281848706
CMKLR1	-0.8717705279028897
DAPP1	-0.7234273372311892
FCRL6	-1.0851689219166791
FLT3LG	-0.20393082240743746
GZMM	-0.8270746103524836
HAPLN3	-0.25197401131624403
HLA-DMB	1.158881176418031
IFI16	0.36380577964032096
LIME1	0.5056907055734604
LTK	-0.9842782252081852
NFKBIA	1.8443235912923654
SETD7	0.5503472434608268
SIK1	0.6693525851677231
TRIB2	-0.4458007127991509
Treg specific factors	zScore 
CCL3L1	-0.5467307891706848
CD72	-0.8696046464356894
CLEC5A	-1.0098750061841888
FOXP3	-0.7782044485198367
ITGA4	-0.5608287085390068
L1CAM	-0.015105338130611457
LIPA	0.8307304443056653
LRP1	0.47702231088033664
LRRC42	0.44555796011137233
MARCO	-1.0094812095537886
MMP12	0.3334440594364767
MNDA	-0.7753297331179164
MRC1	-0.795334601942239
MS4A6A	-0.2404357700455226
PELO	0.6673836020157229
PLEK	-0.5511413114311654
PRSS23	1.6893646172299444
PTGIR	-0.7584358576737541
ST8SIA4	-0.8490090826657666
STAB1	0.05940098434107885
Immunophenoscore: 	10
