EC = effector cells
SC = suppressor cells
CP = immune checkpoints
MHC = MHC molecules 
Category scores	avg weighted zScore 
EC	0.27673499048752703
SC	-0.2553840011405927
CP	0.2821182248598072
MHC	2.4447609633005323
Factor (cell type)	zScore 
Act CD4	0.32797590818873507
Act CD8	0.42960508230932304
Tem CD4	0.035092328235655744
Tem CD8	0.3295328892317202
MDSC	0.4474451017167051
Treg	0.06332290056448027
PDCD1	-0.8097147882182131
CTLA4	-0.3692786605699552
LAG3	-0.4202112887176248
TIGIT	-0.1976492115856079
HAVCR2	-0.2938332152872524
CD274	-0.5020928383372405
PDCD1LG2	-0.7557627530976705
CD27	0.4467160738489127
ICOS	-0.5261686360419892
IDO1	0.44790794502241515
B2M	3.76313734315849
TAP1	1.6591668896137994
TAP2	0.9581479943987976
HLA-A	3.233112232301968
HLA-B	3.4462982562024327
HLA-C	3.0755071341258318
HLA-DPA1	2.116249484651974
HLA-DPB1	1.7372741805173242
HLA-E	2.5877934499286455
HLA-F	1.8709226681060613
Act CD4 specific factors	zScore 
AIM2	-0.7171858561153092
BIRC3	0.9345092161243331
BRIP1	-0.39446687136997277
CCL20	1.946527029545231
CCL4	-0.11548955869217484
CCL5	0.4895837070558827
CCNB1	0.9742382552410801
CCR7	0.17083762622222118
DUSP2	0.7231507280232389
ESCO2	-0.2493764205156125
ETS1	0.7985167152277081
EXO1	-0.13610892999376667
EXOC6	0.22077702839197227
IARS	1.3207152053782314
KIF11	0.31680211593714985
KNTC1	-0.0025001714441463
NUF2	0.07195204786063777
PRC1	0.7979605086800735
PSAT1	0.9705831836423394
RGS1	1.2662069637100544
RTKN2	-0.6344699966742418
SAMSN1	-0.01247216026244986
SELL	-0.0759194357318949
TRAT1	-0.7929491337109457
Act CD8 specific factors	zScore 
ADRM1	1.7841941757142026
AHSA1	1.8503032968044695
C1GALT1C1	1.1119788338588423
CCT6B	-0.7111073131304467
CD37	0.36531127269869806
CD3D	0.5112757624136265
CD3E	0.5581560285713882
CD3G	-0.28707927863740546
CD69	-0.049459895680141266
CD8A	-0.5057081808968645
CETN3	0.6343165965581923
CSE1L	1.3296542391794994
GEMIN6	0.6728140354623201
GNLY	-0.5729297150824005
GPT2	0.8006223543008957
GZMA	-0.11985975299501707
GZMH	-0.9122951672176539
GZMK	-0.3717815900343102
IL2RB	0.12721514127203293
LCK	0.25569885377559287
MPZL1	1.3388316472154678
NKG7	-0.18231380248654344
PIK3IP1	0.9593795946114168
PTRH2	1.210665767024842
TIMM13	1.3373219437290313
ZAP70	0.03452729301266194
Tem CD4 specific factors	zScore 
ATM	0.04728031456913784
CASP3	0.9068975339381937
CASQ1	-1.151662627896055
CD300E	-0.8788035872422361
DARS	1.340261892623671
DOCK9	0.8077735813419101
EXOSC9	0.5893830533171514
EZH2	0.41147641615235814
GDE1	1.3172587789750743
IL34	0.13941195628087427
NCOA4	1.499019132934192
NEFL	-1.1447497750897409
PDGFRL	-0.885120504461799
PTGS1	0.02372099437290687
REPS1	0.6333630996193905
SCG2	-1.025364012543916
SDPR	-0.19800677293765848
SIGLEC14	-0.6856807280957288
SIGLEC6	-0.9472964506795081
TAL1	-0.971968183971008
TFEC	-0.7975179732093717
TIPIN	0.12363952775152556
TPK1	-0.05081068301011069
UQCRB	1.1389548514191135
USP9Y	-0.5922777571322564
WIPF1	0.3999152657693847
ZCRB1	0.89839551956721
Tem CD8 specific factors	zScore 
ACAP1	0.07465362252057646
HLA-DPA1	2.116249484651974
HLA-DPB1	1.7372741805173242
APOL3	0.2226045641913426
ARHGAP10	-0.26367887459764144
ATP10D	-0.05645220656468868
C3AR1	-0.040560590917990025
CCR5	-0.333641712482233
CD160	-1.0649341355041961
CD55	1.367396826340409
CFLAR	1.050716655540818
CMKLR1	-0.2599443449206673
DAPP1	0.12729459935026644
FCRL6	-1.060087192731953
FLT3LG	-0.032733970211990746
GZMM	-0.5499663304729208
HAPLN3	0.09090279951932607
HLA-DMB	1.1071716201257158
IFI16	0.8959720481810883
LIME1	0.502892935159993
LTK	-0.738560079160119
NFKBIA	1.6228942769002093
SETD7	0.686520553957598
SIK1	0.9109101668889854
TRIB2	0.12542733451177926
Treg specific factors	zScore 
CCL3L1	-0.8413788323942604
CD72	-0.6755100940818415
CLEC5A	-0.9261606018693986
FOXP3	0.023800452451140357
ITGA4	0.026859588463129806
L1CAM	-1.087102939331341
LIPA	1.1893312730191488
LRP1	1.3992992447511572
LRRC42	0.662325569135499
MARCO	-1.1120925049357748
MMP12	0.9884612512448756
MNDA	-0.18608806120263444
MRC1	-0.36745112477058484
MS4A6A	0.6699138156067976
PELO	0.2792979030109407
PLEK	0.13059210959695633
PRSS23	1.516301264949977
PTGIR	-0.7517103911077623
ST8SIA4	-0.46740938718832037
STAB1	0.7951794759419013
Immunophenoscore: 	9
